
> dragonfly-ts@1.0.0 server /Users/bwh/Workspaces/js/ts-test
> ts-node -r tsconfig-paths/register --project config/server/tsconfig.json src/server/main.ts

[2020-07-09T04:45:42.838Z] [debug] LogManager initialized
[2020-07-09T04:45:42.842Z] [debug] NetworkManager initialized
[2020-07-09T04:45:42.842Z] [debug] ChatManager initialized
[2020-07-09T04:45:42.849Z] [info] listening on port 8080
[2020-07-09T04:45:42.849Z] [debug] TimerManager initialized
[2020-07-09T04:45:48.789Z] [debug] read file: ./static/index.html
[2020-07-09T04:45:48.827Z] [debug] read file: static/style.css (text/css)
[2020-07-09T04:45:48.835Z] [debug] read file: build/client/bundle.js (application/javascript)
[2020-07-09T04:45:48.866Z] [debug] accepted connection on socket 0
[2020-07-09T04:45:48.960Z] [debug] waking timer
[2020-07-09T04:45:55.071Z] [debug] dt: 0.01773575198603794
[2020-07-09T04:45:55.090Z] [debug] dt: 0.01793554803589359
[2020-07-09T04:45:55.109Z] [debug] dt: 0.01901059498777613
[2020-07-09T04:45:55.127Z] [debug] dt: 0.01803145802114159
[2020-07-09T04:45:55.144Z] [debug] dt: 0.016678704996593297
[2020-07-09T04:45:55.163Z] [debug] dt: 0.01777048403164372
[2020-07-09T04:45:55.179Z] [debug] dt: 0.016297266993205994
[2020-07-09T04:45:55.197Z] [debug] dt: 0.016682334011420608
[2020-07-09T04:45:55.212Z] [debug] dt: 0.015082917001564056
[2020-07-09T04:45:55.229Z] [debug] dt: 0.016773661016486585
[2020-07-09T04:45:55.248Z] [debug] dt: 0.017895722994580865
[2020-07-09T04:45:55.268Z] [debug] dt: 0.0202070870436728
[2020-07-09T04:45:55.289Z] [debug] dt: 0.02027743199141696
[2020-07-09T04:45:55.309Z] [debug] dt: 0.019107286992948502
[2020-07-09T04:45:55.325Z] [debug] dt: 0.016477533034048975
[2020-07-09T04:45:55.344Z] [debug] dt: 0.01785853097680956
[2020-07-09T04:45:55.361Z] [debug] dt: 0.01716548902913928
[2020-07-09T04:45:55.378Z] [debug] dt: 0.016946469026152045
[2020-07-09T04:45:55.396Z] [debug] dt: 0.017382716003339738
[2020-07-09T04:45:55.414Z] [debug] dt: 0.0175876030116342
[2020-07-09T04:45:55.431Z] [debug] dt: 0.01681201596511528
[2020-07-09T04:45:55.449Z] [debug] dt: 0.016937876993324608
[2020-07-09T04:45:55.467Z] [debug] dt: 0.017884043976664543
[2020-07-09T04:45:55.483Z] [debug] dt: 0.016336295986548066
[2020-07-09T04:45:55.503Z] [debug] dt: 0.019487715035211295
[2020-07-09T04:45:55.520Z] [debug] dt: 0.01592915301444009
[2020-07-09T04:45:55.538Z] [debug] dt: 0.017052839044481516
[2020-07-09T04:45:55.555Z] [debug] dt: 0.01672824303386733
[2020-07-09T04:45:55.573Z] [debug] dt: 0.017995927017182112
[2020-07-09T04:45:55.590Z] [debug] dt: 0.016845292993821204
[2020-07-09T04:45:55.610Z] [debug] dt: 0.019800575042609125
[2020-07-09T04:45:55.628Z] [debug] dt: 0.018089580989908427
[2020-07-09T04:45:55.647Z] [debug] dt: 0.018659511988516897
[2020-07-09T04:45:55.665Z] [debug] dt: 0.01685940899187699
[2020-07-09T04:45:55.683Z] [debug] dt: 0.017804813978727907
[2020-07-09T04:45:55.702Z] [debug] dt: 0.018479750026017427
[2020-07-09T04:45:55.721Z] [debug] dt: 0.01933016796829179
[2020-07-09T04:45:55.738Z] [debug] dt: 0.01667250198079273
[2020-07-09T04:45:55.759Z] [debug] dt: 0.020015921036247164
[2020-07-09T04:45:55.777Z] [debug] dt: 0.01750500703928992
[2020-07-09T04:45:55.795Z] [debug] dt: 0.01811576500767842
[2020-07-09T04:45:55.814Z] [debug] dt: 0.01799143699463457
[2020-07-09T04:45:55.830Z] [debug] dt: 0.016332396015059203
[2020-07-09T04:45:55.848Z] [debug] dt: 0.016905376047361642
[2020-07-09T04:45:55.866Z] [debug] dt: 0.017247582029085606
[2020-07-09T04:45:55.883Z] [debug] dt: 0.016486264998093247
[2020-07-09T04:45:55.899Z] [debug] dt: 0.01651265996042639
[2020-07-09T04:45:55.917Z] [debug] dt: 0.01752311398740858
[2020-07-09T04:45:55.934Z] [debug] dt: 0.016023353033233434
[2020-07-09T04:45:55.951Z] [debug] dt: 0.016837833973113447
[2020-07-09T04:45:55.971Z] [debug] dt: 0.019942541024647653
[2020-07-09T04:45:55.990Z] [debug] dt: 0.01804869598709047
[2020-07-09T04:45:56.007Z] [debug] dt: 0.017089978966396302
[2020-07-09T04:45:56.026Z] [debug] dt: 0.017900803999509662
[2020-07-09T04:45:56.044Z] [debug] dt: 0.017670158995315433
[2020-07-09T04:45:56.062Z] [debug] dt: 0.01728986098896712
[2020-07-09T04:45:56.079Z] [debug] dt: 0.016606817953288555
[2020-07-09T04:45:56.098Z] [debug] dt: 0.01871199399465695
[2020-07-09T04:45:56.115Z] [debug] dt: 0.01718041900312528
[2020-07-09T04:45:56.132Z] [debug] dt: 0.016980567015707493
[2020-07-09T04:45:56.153Z] [debug] dt: 0.02024172799428925
[2020-07-09T04:45:56.174Z] [debug] dt: 0.02023187401937321
[2020-07-09T04:45:56.193Z] [debug] dt: 0.018779347010422498
[2020-07-09T04:45:56.212Z] [debug] dt: 0.018535822979174554
[2020-07-09T04:45:56.229Z] [debug] dt: 0.017157278023660183
[2020-07-09T04:45:56.248Z] [debug] dt: 0.017995007045101374
[2020-07-09T04:45:56.265Z] [debug] dt: 0.01699741301126778
[2020-07-09T04:45:56.282Z] [debug] dt: 0.01586387603310868
[2020-07-09T04:45:56.299Z] [debug] dt: 0.0170367420068942
[2020-07-09T04:45:56.319Z] [debug] dt: 0.019710148975718766
[2020-07-09T04:45:56.337Z] [debug] dt: 0.016673350997734815
[2020-07-09T04:45:56.356Z] [debug] dt: 0.018865303019993007
[2020-07-09T04:45:56.373Z] [debug] dt: 0.01669608795782551
[2020-07-09T04:45:56.392Z] [debug] dt: 0.018942807044368237
[2020-07-09T04:45:56.411Z] [debug] dt: 0.018064424977637827
[2020-07-09T04:45:56.429Z] [debug] dt: 0.018005752994213253
[2020-07-09T04:45:56.447Z] [debug] dt: 0.017468474979978055
[2020-07-09T04:45:56.464Z] [debug] dt: 0.01669485802995041
[2020-07-09T04:45:56.482Z] [debug] dt: 0.017143962031695992
[2020-07-09T04:45:56.500Z] [debug] dt: 0.01809693401446566
[2020-07-09T04:45:56.521Z] [debug] dt: 0.020245987980160862
[2020-07-09T04:45:56.540Z] [debug] dt: 0.018081530986819416
[2020-07-09T04:45:56.557Z] [debug] dt: 0.016643688024487346
[2020-07-09T04:45:56.574Z] [debug] dt: 0.01702824200037867
[2020-07-09T04:45:56.591Z] [debug] dt: 0.017039984988514334
[2020-07-09T04:45:56.611Z] [debug] dt: 0.01957187702646479
[2020-07-09T04:45:56.629Z] [debug] dt: 0.01701363001484424
[2020-07-09T04:45:56.645Z] [debug] dt: 0.016440509003587067
[2020-07-09T04:45:56.664Z] [debug] dt: 0.018743546039331704
[2020-07-09T04:45:56.683Z] [debug] dt: 0.0178131049615331
[2020-07-09T04:45:56.702Z] [debug] dt: 0.019264657981693745
[2020-07-09T04:45:56.721Z] [debug] dt: 0.018153272045310587
[2020-07-09T04:45:56.741Z] [debug] dt: 0.019456353038549423
[2020-07-09T04:45:56.758Z] [debug] dt: 0.01751735102152452
[2020-07-09T04:45:56.779Z] [debug] dt: 0.019973869959358126
[2020-07-09T04:45:56.796Z] [debug] dt: 0.016403682006057352
[2020-07-09T04:45:56.816Z] [debug] dt: 0.019524224975612015
[2020-07-09T04:45:56.833Z] [debug] dt: 0.017402325000148267
[2020-07-09T04:45:56.852Z] [debug] dt: 0.017972828005440533
[2020-07-09T04:45:56.871Z] [debug] dt: 0.018573145964182913
[2020-07-09T04:45:56.890Z] [debug] dt: 0.01855506101856008
[2020-07-09T04:45:56.906Z] [debug] dt: 0.016026871046051383
[2020-07-09T04:45:56.923Z] [debug] dt: 0.01682471198728308
[2020-07-09T04:45:56.944Z] [debug] dt: 0.01988359697861597
[2020-07-09T04:45:56.962Z] [debug] dt: 0.016826932958792895
[2020-07-09T04:45:56.981Z] [debug] dt: 0.018922595016192645
[2020-07-09T04:45:57.001Z] [debug] dt: 0.019733016029931605
[2020-07-09T04:45:57.019Z] [debug] dt: 0.017428487015422434
[2020-07-09T04:45:57.039Z] [debug] dt: 0.01913891697768122
[2020-07-09T04:45:57.057Z] [debug] dt: 0.01721134700346738
[2020-07-09T04:45:57.073Z] [debug] dt: 0.0164541500271298
[2020-07-09T04:45:57.093Z] [debug] dt: 0.01893779297824949
[2020-07-09T04:45:57.112Z] [debug] dt: 0.01918252499308437
[2020-07-09T04:45:57.132Z] [debug] dt: 0.019592358032241464
[2020-07-09T04:45:57.150Z] [debug] dt: 0.017285855021327734
[2020-07-09T04:45:57.167Z] [debug] dt: 0.01686781400348991
[2020-07-09T04:45:57.185Z] [debug] dt: 0.017137636023107916
[2020-07-09T04:45:57.203Z] [debug] dt: 0.018387296004220843
[2020-07-09T04:45:57.220Z] [debug] dt: 0.016777266981080174
[2020-07-09T04:45:57.239Z] [debug] dt: 0.018021756026428193
[2020-07-09T04:45:57.259Z] [debug] dt: 0.020220692036673427
[2020-07-09T04:45:57.279Z] [debug] dt: 0.019521517970133573
[2020-07-09T04:45:57.298Z] [debug] dt: 0.018259532982483506
[2020-07-09T04:45:57.316Z] [debug] dt: 0.01795178302563727
[2020-07-09T04:45:57.333Z] [debug] dt: 0.01696436502970755
[2020-07-09T04:45:57.351Z] [debug] dt: 0.017281670996453613
[2020-07-09T04:45:57.370Z] [debug] dt: 0.0191360890166834
[2020-07-09T04:45:57.389Z] [debug] dt: 0.017851927026640624
[2020-07-09T04:45:57.406Z] [debug] dt: 0.01687068899627775
[2020-07-09T04:45:57.423Z] [debug] dt: 0.016721759049687535
[2020-07-09T04:45:57.441Z] [debug] dt: 0.01779439701931551
[2020-07-09T04:45:57.457Z] [debug] dt: 0.01612690498586744
[2020-07-09T04:45:57.477Z] [debug] dt: 0.018786002998240292
[2020-07-09T04:45:57.495Z] [debug] dt: 0.018387012009043247
[2020-07-09T04:45:57.514Z] [debug] dt: 0.018044717027805746
[2020-07-09T04:45:57.514Z] [debug] receive: {"type":"NetworkMessageEvent","data":{"socket":1,"message":{"type":"TextMessageInEvent","data":{"content":"Hello world"}}}}
[2020-07-09T04:45:57.514Z] [info] {"0":"Blue-Coyote","1":"Crimson-Barnacle"}
[2020-07-09T04:45:57.514Z] [info] Hello world
[2020-07-09T04:45:57.532Z] [debug] dt: 0.01720235904213041
[2020-07-09T04:45:57.551Z] [debug] dt: 0.01867470098659396
[2020-07-09T04:45:57.571Z] [debug] dt: 0.019684266997501254
[2020-07-09T04:45:57.591Z] [debug] dt: 0.019786880002357066
[2020-07-09T04:45:57.612Z] [debug] dt: 0.020205650944262743
[2020-07-09T04:45:57.628Z] [debug] dt: 0.016089078970253468
[2020-07-09T04:45:57.646Z] [debug] dt: 0.017451299994718283
[2020-07-09T04:45:57.664Z] [debug] dt: 0.017002372012939304
[2020-07-09T04:45:57.681Z] [debug] dt: 0.016601619019638747
[2020-07-09T04:45:57.700Z] [debug] dt: 0.01907257700804621
[2020-07-09T04:45:57.718Z] [debug] dt: 0.016902048024348915
[2020-07-09T04:45:57.735Z] [debug] dt: 0.016468335990794003
[2020-07-09T04:45:57.751Z] [debug] dt: 0.016422268992755562
[2020-07-09T04:45:57.768Z] [debug] dt: 0.01663795404601842
[2020-07-09T04:45:57.785Z] [debug] dt: 0.016713762015569955
[2020-07-09T04:45:57.804Z] [debug] dt: 0.01793404103955254
[2020-07-09T04:45:57.820Z] [debug] dt: 0.01640055497409776
[2020-07-09T04:45:57.839Z] [debug] dt: 0.018279908981639892
[2020-07-09T04:45:57.856Z] [debug] dt: 0.01697025797329843
[2020-07-09T04:45:57.873Z] [debug] dt: 0.016748669964727014
[2020-07-09T04:45:57.892Z] [debug] dt: 0.018640113004948944
[2020-07-09T04:45:57.912Z] [debug] dt: 0.019444118021056056
[2020-07-09T04:45:57.929Z] [debug] dt: 0.016619672009255737
[2020-07-09T04:45:57.947Z] [debug] dt: 0.016935707011725754
[2020-07-09T04:45:57.965Z] [debug] dt: 0.017715726979076862
[2020-07-09T04:45:57.983Z] [debug] dt: 0.017656059004366398
[2020-07-09T04:45:58.000Z] [debug] dt: 0.016801115998532623
[2020-07-09T04:45:58.018Z] [debug] dt: 0.01779159199213609
[2020-07-09T04:45:58.035Z] [debug] dt: 0.01701373403193429
[2020-07-09T04:45:58.053Z] [debug] dt: 0.017399491975083947
[2020-07-09T04:45:58.071Z] [debug] dt: 0.01834466401487589
[2020-07-09T04:45:58.088Z] [debug] dt: 0.016785510000772774
[2020-07-09T04:45:58.105Z] [debug] dt: 0.016829862957820296
[2020-07-09T04:45:58.125Z] [debug] dt: 0.018967402982525527
[2020-07-09T04:45:58.144Z] [debug] dt: 0.01896815898362547
[2020-07-09T04:45:58.162Z] [debug] dt: 0.016894785047043115
[2020-07-09T04:45:58.181Z] [debug] dt: 0.01859530695946887
[2020-07-09T04:45:58.198Z] [debug] dt: 0.016437249025329947
[2020-07-09T04:45:58.216Z] [debug] dt: 0.017658345052041113
[2020-07-09T04:45:58.232Z] [debug] dt: 0.01652887702221051
[2020-07-09T04:45:58.249Z] [debug] dt: 0.016676968953106552
[2020-07-09T04:45:58.267Z] [debug] dt: 0.016924190043937415
[2020-07-09T04:45:58.285Z] [debug] dt: 0.017003084998577833
[2020-07-09T04:45:58.301Z] [debug] dt: 0.01647883898112923
[2020-07-09T04:45:58.319Z] [debug] dt: 0.01701346004847437
[2020-07-09T04:45:58.337Z] [debug] dt: 0.017860320978797972
[2020-07-09T04:45:58.355Z] [debug] dt: 0.01785506698070094
[2020-07-09T04:45:58.376Z] [debug] dt: 0.02022791001945734
[2020-07-09T04:45:58.395Z] [debug] dt: 0.018720189982559532
[2020-07-09T04:45:58.414Z] [debug] dt: 0.01874204201158136
[2020-07-09T04:45:58.433Z] [debug] dt: 0.018187172012403607
[2020-07-09T04:45:58.449Z] [debug] dt: 0.016202698985580355
[2020-07-09T04:45:58.466Z] [debug] dt: 0.016661575995385647
[2020-07-09T04:45:58.486Z] [debug] dt: 0.018714844016358256
[2020-07-09T04:45:58.502Z] [debug] dt: 0.016394925012718886
[2020-07-09T04:45:58.520Z] [debug] dt: 0.01722768199397251
[2020-07-09T04:45:58.536Z] [debug] dt: 0.016123466019053012
[2020-07-09T04:45:58.556Z] [debug] dt: 0.01877825998235494
[2020-07-09T04:45:58.573Z] [debug] dt: 0.01723945199046284
[2020-07-09T04:45:58.591Z] [debug] dt: 0.018102344998624176
[2020-07-09T04:45:58.610Z] [debug] dt: 0.017747937003150582
[2020-07-09T04:45:58.627Z] [debug] dt: 0.016646812029648572
[2020-07-09T04:45:58.647Z] [debug] dt: 0.02014084201073274
[2020-07-09T04:45:58.666Z] [debug] dt: 0.018447706999722868
[2020-07-09T04:45:58.683Z] [debug] dt: 0.016399297048337758
[2020-07-09T04:45:58.699Z] [debug] dt: 0.01635853899642825
[2020-07-09T04:45:58.717Z] [debug] dt: 0.01784222398418933
[2020-07-09T04:45:58.736Z] [debug] dt: 0.01834831602172926
[2020-07-09T04:45:58.754Z] [debug] dt: 0.017415259964764118
[2020-07-09T04:45:58.773Z] [debug] dt: 0.018708592979237437
[2020-07-09T04:45:58.794Z] [debug] dt: 0.020260318007785827
[2020-07-09T04:45:58.810Z] [debug] dt: 0.016337941982783377
[2020-07-09T04:45:58.831Z] [debug] dt: 0.019650837988592684
[2020-07-09T04:45:58.848Z] [debug] dt: 0.01691452000522986
[2020-07-09T04:45:58.865Z] [debug] dt: 0.017043080006260425
[2020-07-09T04:45:58.883Z] [debug] dt: 0.01788094697985798
[2020-07-09T04:45:58.903Z] [debug] dt: 0.019621905987150967
[2020-07-09T04:45:58.923Z] [debug] dt: 0.018477033998351544
[2020-07-09T04:45:58.941Z] [debug] dt: 0.018042673997115344
[2020-07-09T04:45:58.959Z] [debug] dt: 0.017038916994351894
[2020-07-09T04:45:58.976Z] [debug] dt: 0.01686753600370139
[2020-07-09T04:45:58.993Z] [debug] dt: 0.016977683000732213
[2020-07-09T04:45:59.012Z] [debug] dt: 0.018640266032889485
[2020-07-09T04:45:59.030Z] [debug] dt: 0.016996858990751207
[2020-07-09T04:45:59.048Z] [debug] dt: 0.018195121025200933
[2020-07-09T04:45:59.066Z] [debug] dt: 0.016850868007168174
[2020-07-09T04:45:59.084Z] [debug] dt: 0.01653002598322928
[2020-07-09T04:45:59.103Z] [debug] dt: 0.01840224303305149
[2020-07-09T04:45:59.122Z] [debug] dt: 0.018213495961390436
[2020-07-09T04:45:59.141Z] [debug] dt: 0.019296427024528384
[2020-07-09T04:45:59.160Z] [debug] dt: 0.01805681799305603
[2020-07-09T04:45:59.181Z] [debug] dt: 0.020199682970996946
[2020-07-09T04:45:59.200Z] [debug] dt: 0.018691788020078093
[2020-07-09T04:45:59.219Z] [debug] dt: 0.019644457031972706
[2020-07-09T04:45:59.239Z] [debug] dt: 0.01927109999815002
[2020-07-09T04:45:59.256Z] [debug] dt: 0.017175382003188133
[2020-07-09T04:45:59.275Z] [debug] dt: 0.017882978019770235
[2020-07-09T04:45:59.295Z] [debug] dt: 0.020225232001394033
[2020-07-09T04:45:59.314Z] [debug] dt: 0.01851201697718352
[2020-07-09T04:45:59.331Z] [debug] dt: 0.016508784028701484
[2020-07-09T04:45:59.349Z] [debug] dt: 0.01736545597668737
[2020-07-09T04:45:59.365Z] [debug] dt: 0.01629480900010094
[2020-07-09T04:45:59.382Z] [debug] dt: 0.01658237900119275
[2020-07-09T04:45:59.400Z] [debug] dt: 0.017770648992154747
[2020-07-09T04:45:59.420Z] [debug] dt: 0.01925787201616913
[2020-07-09T04:45:59.436Z] [debug] dt: 0.015818467014469206
[2020-07-09T04:45:59.453Z] [debug] dt: 0.01677883497904986
[2020-07-09T04:45:59.472Z] [debug] dt: 0.018011863983701915
[2020-07-09T04:45:59.492Z] [debug] dt: 0.019930525973904878
[2020-07-09T04:45:59.512Z] [debug] dt: 0.02006345399422571
[2020-07-09T04:45:59.531Z] [debug] dt: 0.018348634999711066
[2020-07-09T04:45:59.550Z] [debug] dt: 0.018046534969471395
[2020-07-09T04:45:59.566Z] [debug] dt: 0.01641142403241247
[2020-07-09T04:45:59.587Z] [debug] dt: 0.019868360017426312
[2020-07-09T04:45:59.606Z] [debug] dt: 0.019170316983945668
[2020-07-09T04:45:59.627Z] [debug] dt: 0.02018967201001942
[2020-07-09T04:45:59.644Z] [debug] dt: 0.01677672500954941
[2020-07-09T04:45:59.663Z] [debug] dt: 0.018373456958215684
[2020-07-09T04:45:59.681Z] [debug] dt: 0.017434326000511646
[2020-07-09T04:45:59.698Z] [debug] dt: 0.016423943045083433
[2020-07-09T04:45:59.715Z] [debug] dt: 0.016879950009752065
[2020-07-09T04:45:59.732Z] [debug] dt: 0.016414589015766978
[2020-07-09T04:45:59.750Z] [debug] dt: 0.01762439898448065
[2020-07-09T04:45:59.770Z] [debug] dt: 0.020100932975765318
[2020-07-09T04:45:59.786Z] [debug] dt: 0.016103624016977847
[2020-07-09T04:45:59.803Z] [debug] dt: 0.016845634032506496
[2020-07-09T04:45:59.821Z] [debug] dt: 0.0174169730162248
[2020-07-09T04:45:59.838Z] [debug] dt: 0.017003553977701813
[2020-07-09T04:45:59.856Z] [debug] dt: 0.017101428005844355
[2020-07-09T04:45:59.876Z] [debug] dt: 0.02003778301877901
[2020-07-09T04:45:59.895Z] [debug] dt: 0.018287611019331962
[2020-07-09T04:45:59.914Z] [debug] dt: 0.019126639992464334
[2020-07-09T04:45:59.931Z] [debug] dt: 0.01688194298185408
[2020-07-09T04:45:59.950Z] [debug] dt: 0.018295022018719465
[2020-07-09T04:45:59.970Z] [debug] dt: 0.020035105000715703
[2020-07-09T04:45:59.988Z] [debug] dt: 0.01694037497509271
[2020-07-09T04:46:00.007Z] [debug] dt: 0.019433061010204256
[2020-07-09T04:46:00.025Z] [debug] dt: 0.017410740023478866
[2020-07-09T04:46:00.043Z] [debug] dt: 0.01773243199568242
[2020-07-09T04:46:00.060Z] [debug] dt: 0.016760803991928697
[2020-07-09T04:46:00.080Z] [debug] dt: 0.019328116963151842
[2020-07-09T04:46:00.098Z] [debug] dt: 0.017845541995484382
[2020-07-09T04:46:00.116Z] [debug] dt: 0.01677095500053838
[2020-07-09T04:46:00.132Z] [debug] dt: 0.01574311696458608
[2020-07-09T04:46:00.149Z] [debug] dt: 0.017050219990778714
[2020-07-09T04:46:00.166Z] [debug] dt: 0.016538158990442753
[2020-07-09T04:46:00.185Z] [debug] dt: 0.017984742007683963
[2020-07-09T04:46:00.204Z] [debug] dt: 0.019361081009265035
[2020-07-09T04:46:00.221Z] [debug] dt: 0.016666884999722242
[2020-07-09T04:46:00.240Z] [debug] dt: 0.018814072012901306
[2020-07-09T04:46:00.260Z] [debug] dt: 0.01916809001704678
[2020-07-09T04:46:00.278Z] [debug] dt: 0.017969025997444987
[2020-07-09T04:46:00.299Z] [debug] dt: 0.0199779300019145
[2020-07-09T04:46:00.317Z] [debug] dt: 0.017883982975035906
[2020-07-09T04:46:00.333Z] [debug] dt: 0.016153146978467703
[2020-07-09T04:46:00.352Z] [debug] dt: 0.018703574023675174
[2020-07-09T04:46:00.371Z] [debug] dt: 0.017841085034888238
[2020-07-09T04:46:00.387Z] [debug] dt: 0.016472598013933748
[2020-07-09T04:46:00.404Z] [debug] dt: 0.016702474968042225
[2020-07-09T04:46:00.421Z] [debug] dt: 0.016680906002875417
[2020-07-09T04:46:00.438Z] [debug] dt: 0.01670940703479573
[2020-07-09T04:46:00.456Z] [debug] dt: 0.017021943989675492
[2020-07-09T04:46:00.475Z] [debug] dt: 0.01876484602689743
[2020-07-09T04:46:00.495Z] [debug] dt: 0.02022262499667704
[2020-07-09T04:46:00.514Z] [debug] dt: 0.017847815004643053
[2020-07-09T04:46:00.534Z] [debug] dt: 0.01961986697278917
[2020-07-09T04:46:00.551Z] [debug] dt: 0.017145038000307977
[2020-07-09T04:46:00.569Z] [debug] dt: 0.016929170000366867
[2020-07-09T04:46:00.588Z] [debug] dt: 0.019387670967262238
[2020-07-09T04:46:00.607Z] [debug] dt: 0.018023696960881352
[2020-07-09T04:46:00.626Z] [debug] dt: 0.019037013000342995
[2020-07-09T04:46:00.644Z] [debug] dt: 0.017689213040284812
[2020-07-09T04:46:00.663Z] [debug] dt: 0.01832710101734847
[2020-07-09T04:46:00.681Z] [debug] dt: 0.018256234005093575
[2020-07-09T04:46:00.699Z] [debug] dt: 0.01693172100931406
[2020-07-09T04:46:00.699Z] [debug] receive: {"type":"NetworkMessageEvent","data":{"socket":0,"message":{"type":"TextMessageInEvent","data":{"content":"Hi"}}}}
[2020-07-09T04:46:00.699Z] [info] {"0":"Blue-Coyote","1":"Crimson-Barnacle"}
[2020-07-09T04:46:00.699Z] [info] Hi
[2020-07-09T04:46:00.717Z] [debug] dt: 0.017604369029868394
[2020-07-09T04:46:00.735Z] [debug] dt: 0.017777151020709425
[2020-07-09T04:46:00.753Z] [debug] dt: 0.017670825007371604
[2020-07-09T04:46:00.771Z] [debug] dt: 0.0178996249451302
[2020-07-09T04:46:00.788Z] [debug] dt: 0.016596616012975574
[2020-07-09T04:46:00.805Z] [debug] dt: 0.016847598017193377
[2020-07-09T04:46:00.824Z] [debug] dt: 0.01830905396491289
[2020-07-09T04:46:00.841Z] [debug] dt: 0.017068768967874348
[2020-07-09T04:46:00.859Z] [debug] dt: 0.01797840098151937
[2020-07-09T04:46:00.879Z] [debug] dt: 0.019103226019069552
[2020-07-09T04:46:00.899Z] [debug] dt: 0.019052536983508617
[2020-07-09T04:46:00.916Z] [debug] dt: 0.01701055996818468
[2020-07-09T04:46:00.934Z] [debug] dt: 0.01747797295683995
[2020-07-09T04:46:00.954Z] [debug] dt: 0.020110971003305167
[2020-07-09T04:46:00.973Z] [debug] dt: 0.017952217953279614
[2020-07-09T04:46:00.990Z] [debug] dt: 0.017313260002993047
[2020-07-09T04:46:01.008Z] [debug] dt: 0.01735399302560836
[2020-07-09T04:46:01.024Z] [debug] dt: 0.01604793797014281
[2020-07-09T04:46:01.041Z] [debug] dt: 0.01680455298628658
[2020-07-09T04:46:01.059Z] [debug] dt: 0.01732732099480927
[2020-07-09T04:46:01.080Z] [debug] dt: 0.020180643012281507
[2020-07-09T04:46:01.099Z] [debug] dt: 0.019056721997912973
[2020-07-09T04:46:01.116Z] [debug] dt: 0.016893400985281914
[2020-07-09T04:46:01.134Z] [debug] dt: 0.016827007988467813
[2020-07-09T04:46:01.152Z] [debug] dt: 0.017443351971451193
[2020-07-09T04:46:01.168Z] [debug] dt: 0.016341078968252987
[2020-07-09T04:46:01.185Z] [debug] dt: 0.016635214036796242
[2020-07-09T04:46:01.205Z] [debug] dt: 0.019400749006308615
[2020-07-09T04:46:01.226Z] [debug] dt: 0.02000354795018211
[2020-07-09T04:46:01.242Z] [debug] dt: 0.016387412964832038
[2020-07-09T04:46:01.260Z] [debug] dt: 0.01721191598335281
[2020-07-09T04:46:01.279Z] [debug] dt: 0.01833753299433738
[2020-07-09T04:46:01.297Z] [debug] dt: 0.01757920498494059
[2020-07-09T04:46:01.315Z] [debug] dt: 0.01808325300225988
[2020-07-09T04:46:01.333Z] [debug] dt: 0.01714988495223224
[2020-07-09T04:46:01.351Z] [debug] dt: 0.018043300020508468
[2020-07-09T04:46:01.369Z] [debug] dt: 0.018038916983641684
[2020-07-09T04:46:01.389Z] [debug] dt: 0.019339094986207783
[2020-07-09T04:46:01.406Z] [debug] dt: 0.016988139017485082
[2020-07-09T04:46:01.424Z] [debug] dt: 0.017658216995187104
[2020-07-09T04:46:01.442Z] [debug] dt: 0.017746530997101218
[2020-07-09T04:46:01.461Z] [debug] dt: 0.01853958104038611
[2020-07-09T04:46:01.478Z] [debug] dt: 0.01687431102618575
[2020-07-09T04:46:01.497Z] [debug] dt: 0.017926489003002644
[2020-07-09T04:46:01.517Z] [debug] dt: 0.01978128304472193
[2020-07-09T04:46:01.534Z] [debug] dt: 0.016797763004433364
[2020-07-09T04:46:01.551Z] [debug] dt: 0.016412179975304753
[2020-07-09T04:46:01.569Z] [debug] dt: 0.01734060305170715
[2020-07-09T04:46:01.587Z] [debug] dt: 0.017908906971570104
[2020-07-09T04:46:01.603Z] [debug] dt: 0.016230862005613744
[2020-07-09T04:46:01.623Z] [debug] dt: 0.018877396010793746
[2020-07-09T04:46:01.641Z] [debug] dt: 0.017718433984555304
[2020-07-09T04:46:01.658Z] [debug] dt: 0.01739738101605326
[2020-07-09T04:46:01.675Z] [debug] dt: 0.01655160600785166
[2020-07-09T04:46:01.694Z] [debug] dt: 0.01862015697406605
[2020-07-09T04:46:01.711Z] [debug] dt: 0.016818261006847024
[2020-07-09T04:46:01.730Z] [debug] dt: 0.018003739009145647
[2020-07-09T04:46:01.747Z] [debug] dt: 0.01720741600729525
[2020-07-09T04:46:01.765Z] [debug] dt: 0.01769532705657184
[2020-07-09T04:46:01.783Z] [debug] dt: 0.017570641008205712
[2020-07-09T04:46:01.802Z] [debug] dt: 0.01833428500685841
[2020-07-09T04:46:01.819Z] [debug] dt: 0.01700462301960215
[2020-07-09T04:46:01.839Z] [debug] dt: 0.018884330987930298
[2020-07-09T04:46:01.855Z] [debug] dt: 0.016045572992879897
[2020-07-09T04:46:01.873Z] [debug] dt: 0.016850233951117843
[2020-07-09T04:46:01.889Z] [debug] dt: 0.016415000020060688
[2020-07-09T04:46:01.908Z] [debug] dt: 0.018101047025993466
[2020-07-09T04:46:01.924Z] [debug] dt: 0.016271365981083363
[2020-07-09T04:46:01.943Z] [debug] dt: 0.018129523028619587
